cluster_id	dup_class4	region	meta_index	rel_pos	n_summit	width_bp	cov_frac	density_per_kb
clust0044	clustered_cis_ohnolog	body	22	0.125	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	23	0.175	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	24	0.225	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	25	0.275	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	26	0.325	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	27	0.375	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	28	0.425	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	29	0.475	0	3312	0.0	0.0
clust0044	clustered_cis_ohnolog	body	30	0.525	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	31	0.575	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	32	0.625	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	33	0.675	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	34	0.725	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	35	0.775	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	36	0.825	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	37	0.875	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	38	0.925	0	3311	0.0	0.0
clust0044	clustered_cis_ohnolog	body	39	0.975	0	3312	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	40	1.025	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	41	1.075	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	42	1.125	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	43	1.175	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	44	1.225	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	45	1.275	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	46	1.325	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	48	1.425	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	53	1.675	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	56	1.825	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	58	1.925	0	5000	0.0	0.0
clust0044	clustered_cis_ohnolog	right_flank	59	1.975	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	0	-0.975	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	1	-0.925	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	3	-0.825	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	4	-0.775	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	7	-0.625	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	10	-0.475	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	11	-0.425	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	13	-0.325	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	14	-0.275	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	16	-0.175	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	left_flank	19	-0.025	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	body	20	0.025	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	21	0.075	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	22	0.125	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	23	0.175	0	10761	0.0	0.0
clust0045	clustered_cis_ohnolog	body	24	0.225	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	25	0.275	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	26	0.325	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	27	0.375	0	10761	0.0	0.0
clust0045	clustered_cis_ohnolog	body	28	0.425	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	29	0.475	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	30	0.525	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	31	0.575	0	10761	0.0	0.0
clust0045	clustered_cis_ohnolog	body	32	0.625	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	33	0.675	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	34	0.725	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	35	0.775	0	10761	0.0	0.0
clust0045	clustered_cis_ohnolog	body	36	0.825	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	37	0.875	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	38	0.925	0	10760	0.0	0.0
clust0045	clustered_cis_ohnolog	body	39	0.975	0	10761	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	40	1.025	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	41	1.075	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	42	1.125	2	5000	0.2572	0.4
clust0045	clustered_cis_ohnolog	right_flank	43	1.175	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	44	1.225	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	45	1.275	1	5000	0.077	0.2
clust0045	clustered_cis_ohnolog	right_flank	46	1.325	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	48	1.425	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	53	1.675	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	56	1.825	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	58	1.925	0	5000	0.0	0.0
clust0045	clustered_cis_ohnolog	right_flank	59	1.975	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	0	-0.975	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	1	-0.925	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	3	-0.825	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	4	-0.775	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	7	-0.625	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	10	-0.475	1	5000	0.0832	0.2
clust0077	clustered_cis_ohnolog	left_flank	11	-0.425	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	13	-0.325	1	5000	0.0746	0.2
clust0077	clustered_cis_ohnolog	left_flank	14	-0.275	1	5000	0.1098	0.2
clust0077	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0016	0.0
clust0077	clustered_cis_ohnolog	left_flank	16	-0.175	1	5000	0.1432	0.2
clust0077	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	left_flank	19	-0.025	2	5000	0.2616	0.4
clust0077	clustered_cis_ohnolog	body	20	0.025	0	13408	0.043258	0.0
clust0077	clustered_cis_ohnolog	body	21	0.075	2	13408	0.066975	0.149165
clust0077	clustered_cis_ohnolog	body	22	0.125	0	13409	0.0	0.0
clust0077	clustered_cis_ohnolog	body	23	0.175	0	13408	0.0	0.0
clust0077	clustered_cis_ohnolog	body	24	0.225	3	13408	0.201149	0.223747
clust0077	clustered_cis_ohnolog	body	25	0.275	0	13409	0.0	0.0
clust0077	clustered_cis_ohnolog	body	26	0.325	0	13408	0.0	0.0
clust0077	clustered_cis_ohnolog	body	27	0.375	0	13408	0.0	0.0
clust0077	clustered_cis_ohnolog	body	28	0.425	0	13409	0.0	0.0
clust0077	clustered_cis_ohnolog	body	29	0.475	0	13408	0.0	0.0
clust0077	clustered_cis_ohnolog	body	30	0.525	0	13408	0.0	0.0
clust0077	clustered_cis_ohnolog	body	31	0.575	0	13409	0.0	0.0
clust0077	clustered_cis_ohnolog	body	32	0.625	0	13408	0.0	0.0
clust0077	clustered_cis_ohnolog	body	33	0.675	0	13408	0.0	0.0
clust0077	clustered_cis_ohnolog	body	34	0.725	0	13409	0.0	0.0
clust0077	clustered_cis_ohnolog	body	35	0.775	2	13408	0.078013	0.149165
clust0077	clustered_cis_ohnolog	body	36	0.825	0	13408	0.0	0.0
clust0077	clustered_cis_ohnolog	body	37	0.875	2	13409	0.057424	0.149154
clust0077	clustered_cis_ohnolog	body	38	0.925	4	13408	0.186754	0.298329
clust0077	clustered_cis_ohnolog	body	39	0.975	6	13409	0.732642	0.447461
clust0077	clustered_cis_ohnolog	right_flank	40	1.025	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	41	1.075	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	42	1.125	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	43	1.175	1	5000	0.0938	0.2
clust0077	clustered_cis_ohnolog	right_flank	44	1.225	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	45	1.275	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	46	1.325	4	5000	1.0168	0.8
clust0077	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	48	1.425	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	53	1.675	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	56	1.825	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	58	1.925	0	5000	0.0	0.0
clust0077	clustered_cis_ohnolog	right_flank	59	1.975	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	0	-0.975	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	1	-0.925	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	3	-0.825	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	4	-0.775	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	7	-0.625	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	10	-0.475	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	11	-0.425	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	13	-0.325	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	14	-0.275	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	16	-0.175	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	left_flank	19	-0.025	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	body	20	0.025	0	52372	0.0	0.0
clust0046	clustered_cis_ohnolog	body	21	0.075	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	22	0.125	0	52372	0.0	0.0
clust0046	clustered_cis_ohnolog	body	23	0.175	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	24	0.225	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	25	0.275	0	52372	0.0	0.0
clust0046	clustered_cis_ohnolog	body	26	0.325	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	27	0.375	0	52372	0.0	0.0
clust0046	clustered_cis_ohnolog	body	28	0.425	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	29	0.475	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	30	0.525	0	52372	0.0	0.0
clust0046	clustered_cis_ohnolog	body	31	0.575	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	32	0.625	2	52372	0.028107	0.038188
clust0046	clustered_cis_ohnolog	body	33	0.675	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	34	0.725	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	35	0.775	0	52372	0.0	0.0
clust0046	clustered_cis_ohnolog	body	36	0.825	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	37	0.875	0	52372	0.0	0.0
clust0046	clustered_cis_ohnolog	body	38	0.925	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	body	39	0.975	0	52373	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	40	1.025	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	41	1.075	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	42	1.125	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	43	1.175	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	44	1.225	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	45	1.275	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	46	1.325	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	48	1.425	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	53	1.675	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	56	1.825	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	58	1.925	0	5000	0.0	0.0
clust0046	clustered_cis_ohnolog	right_flank	59	1.975	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	0	-0.975	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	1	-0.925	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	3	-0.825	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	4	-0.775	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	7	-0.625	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	10	-0.475	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	11	-0.425	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	13	-0.325	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	14	-0.275	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	16	-0.175	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	left_flank	19	-0.025	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	body	20	0.025	0	7703	0.0	0.0
clust0012	clustered_cis_ohnolog	body	21	0.075	0	7704	0.0	0.0
clust0012	clustered_cis_ohnolog	body	22	0.125	0	7703	0.0	0.0
clust0012	clustered_cis_ohnolog	body	23	0.175	0	7704	0.0	0.0
clust0012	clustered_cis_ohnolog	body	24	0.225	0	7704	0.0	0.0
clust0012	clustered_cis_ohnolog	body	25	0.275	0	7703	0.0	0.0
clust0012	clustered_cis_ohnolog	body	26	0.325	3	7704	0.32204	0.389408
clust0012	clustered_cis_ohnolog	body	27	0.375	2	7703	0.144879	0.259639
clust0012	clustered_cis_ohnolog	body	28	0.425	0	7704	0.0	0.0
clust0012	clustered_cis_ohnolog	body	29	0.475	3	7704	0.239486	0.389408
clust0012	clustered_cis_ohnolog	body	30	0.525	0	7703	0.0	0.0
clust0012	clustered_cis_ohnolog	body	31	0.575	1	7704	0.078271	0.129803
clust0012	clustered_cis_ohnolog	body	32	0.625	2	7703	0.140724	0.259639
clust0012	clustered_cis_ohnolog	body	33	0.675	0	7704	0.0	0.0
clust0012	clustered_cis_ohnolog	body	34	0.725	0	7704	0.0	0.0
clust0012	clustered_cis_ohnolog	body	35	0.775	1	7703	0.041023	0.12982
clust0012	clustered_cis_ohnolog	body	36	0.825	0	7704	0.0	0.0
clust0012	clustered_cis_ohnolog	body	37	0.875	0	7703	0.0	0.0
clust0012	clustered_cis_ohnolog	body	38	0.925	1	7704	0.039979	0.129803
clust0012	clustered_cis_ohnolog	body	39	0.975	3	7704	0.420561	0.389408
clust0012	clustered_cis_ohnolog	right_flank	40	1.025	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	41	1.075	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	42	1.125	2	5000	0.324	0.4
clust0012	clustered_cis_ohnolog	right_flank	43	1.175	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	44	1.225	0	5000	0.0318	0.0
clust0012	clustered_cis_ohnolog	right_flank	45	1.275	1	5000	0.0604	0.2
clust0012	clustered_cis_ohnolog	right_flank	46	1.325	4	5000	0.932	0.8
clust0012	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	48	1.425	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	50	1.525	3	5000	0.3828	0.6
clust0012	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	53	1.675	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	56	1.825	1	5000	0.1492	0.2
clust0012	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	58	1.925	0	5000	0.0	0.0
clust0012	clustered_cis_ohnolog	right_flank	59	1.975	4	5000	0.718	0.8
clust0057	clustered_cis_ohnolog	left_flank	0	-0.975	2	5000	0.1756	0.4
clust0057	clustered_cis_ohnolog	left_flank	1	-0.925	1	5000	0.0856	0.2
clust0057	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	3	-0.825	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	4	-0.775	1	5000	0.1558	0.2
clust0057	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	7	-0.625	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	10	-0.475	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	11	-0.425	1	5000	0.0942	0.2
clust0057	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	13	-0.325	2	5000	0.2348	0.4
clust0057	clustered_cis_ohnolog	left_flank	14	-0.275	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	16	-0.175	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	left_flank	19	-0.025	2	5000	0.2764	0.4
clust0057	clustered_cis_ohnolog	body	20	0.025	0	2114	0.0	0.0
clust0057	clustered_cis_ohnolog	body	21	0.075	0	2115	0.033097	0.0
clust0057	clustered_cis_ohnolog	body	22	0.125	2	2115	0.794326	0.945626
clust0057	clustered_cis_ohnolog	body	23	0.175	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	24	0.225	0	2115	0.074232	0.0
clust0057	clustered_cis_ohnolog	body	25	0.275	1	2115	0.134279	0.472813
clust0057	clustered_cis_ohnolog	body	26	0.325	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	27	0.375	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	28	0.425	2	2115	0.575887	0.945626
clust0057	clustered_cis_ohnolog	body	29	0.475	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	30	0.525	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	31	0.575	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	32	0.625	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	33	0.675	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	34	0.725	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	35	0.775	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	36	0.825	0	2115	0.0	0.0
clust0057	clustered_cis_ohnolog	body	37	0.875	1	2115	0.177305	0.472813
clust0057	clustered_cis_ohnolog	body	38	0.925	0	2115	0.081324	0.0
clust0057	clustered_cis_ohnolog	body	39	0.975	1	2115	0.341371	0.472813
clust0057	clustered_cis_ohnolog	right_flank	40	1.025	1	5000	0.0772	0.2
clust0057	clustered_cis_ohnolog	right_flank	41	1.075	2	5000	0.2228	0.4
clust0057	clustered_cis_ohnolog	right_flank	42	1.125	2	5000	0.1544	0.4
clust0057	clustered_cis_ohnolog	right_flank	43	1.175	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	right_flank	44	1.225	5	5000	1.404	1.0
clust0057	clustered_cis_ohnolog	right_flank	45	1.275	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	right_flank	46	1.325	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	right_flank	47	1.375	3	5000	0.6104	0.6
clust0057	clustered_cis_ohnolog	right_flank	48	1.425	1	5000	0.248	0.2
clust0057	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0057	clustered_cis_ohnolog	right_flank	53	1.675	1	5000	0.0656	0.2
clust0057	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
