gene_a	gene_b	family	n_conditions	buffering_index_B	marginal_r	partial_r	pair_category	proximity
SP4	ZSCAN12	C2H2 ZF	12	1.276016980329771	0.2944873569312207	-0.05775324151644417	mixed	DISTAL
SP4	ZSCAN18	C2H2 ZF	43	1.2750341760462698	0.2972708274266491	0.14377982395207903	mixed	DISTAL
SP4	ZSCAN2	C2H2 ZF	18	1.4050490268101508	0.4121181338946601	0.3966665485171913	mixed	DISTAL
SP4	ZSCAN20	C2H2 ZF	20	0.9103352331842239	-0.09064709104479256	-0.09834506794566732	mixed	DISTAL
SP4	ZSCAN21	C2H2 ZF	13	0.7063031959536991	-0.3281627273604825	-0.2662922357585754	mixed	DISTAL
SP4	ZSCAN22	C2H2 ZF	11	0.8298866609357243	-0.22870438570647195	-0.241614685234583	mixed	DISTAL
SP4	ZSCAN26	C2H2 ZF	14	0.913254381396738	-0.09304855624338523	-0.20242274676809222	mixed	DISTAL
SP4	ZSCAN30	C2H2 ZF	17	0.706470495524346	-0.29375526711918154	-0.48267280716420535	mixed	DISTAL
SP4	ZSCAN32	C2H2 ZF	15	1.3623340846580405	0.4058896768908429	0.2139707603929829	mixed	DISTAL
SP4	ZSCAN5A	C2H2 ZF	18	0.6679801511609927	-0.3485930539432535	0.21549216904545443	mixed	DISTAL
SP4	ZSCAN9	C2H2 ZF	12	1.0314400232450511	0.03960820660276353	-0.0448758563398008	mixed	DISTAL
SP4	ZXDA	C2H2 ZF	12	0.7603466631090469	-0.3029484022529398	-0.21140014202771026	mixed	DISTAL
SP4	ZXDB	C2H2 ZF	16	0.6099573767533261	-0.42526109382018307	-0.39165280011502523	mixed	DISTAL
SP4	ZXDC	C2H2 ZF	13	1.2851494423661767	0.34947093484593844	0.2337583474759512	mixed	DISTAL
ST18	TRAFD1	C2H2 ZF	224	0.9566526041268274	-0.045710333517826884	0.04079956493982973	mixed	DISTAL
ST18	TSHZ1	C2H2 ZF	74	1.050136679316921	0.0531494341244395	0.17601644965546862	dispersed_ohnolog	DISTAL
ST18	TSHZ2	C2H2 ZF	137	0.8779311432841751	-0.14301285363840796	-0.04813859204570599	mixed	DISTAL
ST18	TSHZ3	C2H2 ZF	75	1.461493379611022	0.48092387779098944	0.48239451178924814	mixed	DISTAL
ST18	VEZF1	C2H2 ZF	43	0.8169935964310244	-0.3503134159995432	-0.1945606155712965	mixed	DISTAL
ST18	WIZ	C2H2 ZF	91	1.0792996971568716	0.08924261645421004	0.24716995033684971	mixed	DISTAL
ST18	WT1	C2H2 ZF	39	0.9066580341651382	-0.13937418773310778	-0.10273193757532356	mixed	DISTAL
ST18	ZBTB1	C2H2 ZF	40	0.9610975215526582	-0.20443060054800982	-0.057100788234657425	mixed	DISTAL
ST18	ZBTB10	C2H2 ZF	65	0.5727579448032044	-0.4722302757253683	-0.4318573902990357	dispersed_ohnolog	DISTAL
ST18	ZBTB11	C2H2 ZF	42	1.0728365743672417	0.1535178340761492	-0.1689591458713763	mixed	DISTAL
ST18	ZBTB14	C2H2 ZF	47	1.0089002917738445	0.014574017196322935	-0.2211050397325601	mixed	DISTAL
ST18	ZBTB16	C2H2 ZF	78	0.7302114294628704	-0.271068385040016	-0.2215640677158261	mixed	DISTAL
ST18	ZBTB17	C2H2 ZF	55	0.9974937935242327	-0.002862546204237371	0.20150307740425644	mixed	DISTAL
ST18	ZBTB18	C2H2 ZF	86	0.9534887874942536	-0.05687260380121815	-0.07735915182378153	mixed	DISTAL
ST18	ZBTB20	C2H2 ZF	79	0.7908416390452369	-0.2242753631637152	-0.061272141210415305	mixed	DISTAL
ST18	ZBTB21	C2H2 ZF	48	1.2703443381017991	0.487013237860046	0.3785173275849758	mixed	DISTAL
ST18	ZBTB22	C2H2 ZF	54	0.9769621827373595	-0.02909855636589981	0.08668042252840209	mixed	DISTAL
ST18	ZBTB25	C2H2 ZF	53	0.6841359203113331	-0.5576592334669362	-0.4911507899188527	mixed	DISTAL
ST18	ZBTB26	C2H2 ZF	43	1.1328831260194479	0.3734733193955681	0.31406034484231293	mixed	DISTAL
ST18	ZBTB3	C2H2 ZF	43	1.0065077544371681	0.0119969705410776	0.004382916215273473	mixed	DISTAL
ST18	ZBTB32	C2H2 ZF	83	1.1570921555438836	0.15711237034756115	0.25321410203815475	mixed	DISTAL
ST18	ZBTB33	C2H2 ZF	44	0.8009044876528079	-0.405082659629508	-0.5316720627153958	mixed	DISTAL
ST18	ZBTB34	C2H2 ZF	43	1.1647333808733396	0.3701243163439249	0.4719854902014071	mixed	DISTAL
ST18	ZBTB37	C2H2 ZF	43	0.8415669571054473	-0.3672280346750625	-0.2415665435692681	mixed	DISTAL
ST18	ZBTB38	C2H2 ZF	49	1.1128615434050533	0.15352218318080002	0.2646086010171142	mixed	DISTAL
ST18	ZBTB39	C2H2 ZF	56	1.2899853320316292	0.4697556264767639	0.41220807076531807	mixed	DISTAL
ST18	ZBTB4	C2H2 ZF	55	0.90850035869547	-0.11333576503124744	0.1967654909720425	mixed	DISTAL
ST18	ZBTB43	C2H2 ZF	45	0.7702887960878383	-0.2776568782374979	0.10432000516672896	mixed	DISTAL
ST18	ZBTB44	C2H2 ZF	53	0.7838222568052207	-0.3001135301798059	-0.04720187172823083	dispersed_ohnolog	DISTAL
ST18	ZBTB45	C2H2 ZF	59	1.3755644025247002	0.5382167257356638	0.49638788419667396	mixed	DISTAL
ST18	ZBTB46	C2H2 ZF	60	0.8705867792225707	-0.13024578901669295	0.061140038388902265	dispersed_ohnolog	DISTAL
ST18	ZBTB48	C2H2 ZF	45	1.0795135366817903	0.1092053243231738	-0.12794563329516442	mixed	DISTAL
ST18	ZBTB49	C2H2 ZF	53	0.6416750848375767	-0.547903175807514	-0.47790650601238405	dispersed_ohnolog	DISTAL
ST18	ZBTB5	C2H2 ZF	41	0.999358461899767	-0.0022630250365452778	-0.020041532966471966	dispersed_ohnolog	DISTAL
ST18	ZBTB6	C2H2 ZF	41	1.0853183932453774	0.279717856058675	0.2536778743073474	mixed	DISTAL
ST18	ZBTB7B	C2H2 ZF	87	1.0699777152971794	0.07730088561324737	0.08218414492096573	mixed	DISTAL
ST18	ZBTB8A	C2H2 ZF	40	1.2272667971673623	0.22985731677326834	0.29473061464591715	mixed	DISTAL
ST18	ZFAT	C2H2 ZF	45	0.9619852250388834	-0.06481498977626765	-0.32153163490625186	mixed	DISTAL
ST18	ZFP3	C2H2 ZF	43	1.1330485395203973	0.3735259819325043	0.35937589795012914	dispersed_ohnolog	DISTAL
ST18	ZFP41	C2H2 ZF	55	1.2804937892976662	0.34883709929537476	0.32913729969601313	mixed	DISTAL
ST18	ZFP64	C2H2 ZF	45	1.1039799376296573	0.15824537763921018	-0.1971075409835646	mixed	DISTAL
ST18	ZFPM1	C2H2 ZF	135	1.1323495876104666	0.13561722149914301	0.11827377986538518	mixed	DISTAL
ST18	ZFPM2	C2H2 ZF	53	0.5591466596860438	-0.4490256631281662	-0.3479033933865862	dispersed_ohnolog	DISTAL
ST18	ZFY	C2H2 ZF	41	0.9251635546532133	-0.28003771397641375	-0.28836099586357083	mixed	DISTAL
ST18	ZMAT1	C2H2 ZF	64	0.650948579850972	-0.4302352303920992	-0.2595215258659664	mixed	DISTAL
ST18	ZMAT4	C2H2 ZF	62	0.6080372855366153	-0.43458093648542717	-0.3497328769436538	mixed	DISTAL
ST18	ZNF107	C2H2 ZF	84	0.9335997821316795	-0.06937898861271505	0.08292430918159147	mixed	DISTAL
ST18	ZNF117	C2H2 ZF	40	1.1185838909394772	0.2528093496288805	0.3641809869970248	mixed	DISTAL
ST18	ZNF121	C2H2 ZF	49	0.9634390782235361	-0.049664641375935355	-0.19792260113130153	mixed	DISTAL
ST18	ZNF134	C2H2 ZF	41	0.9967873530612548	-0.011691685159564588	0.08093923925816589	mixed	DISTAL
ST18	ZNF138	C2H2 ZF	39	1.0249469753138154	0.07217313618454749	0.1390194074647674	mixed	DISTAL
ST18	ZNF142	C2H2 ZF	47	1.0313784637150893	0.0561028053857956	0.05918620503495827	dispersed_ohnolog	DISTAL
ST18	ZNF146	C2H2 ZF	41	0.9346488165125392	-0.1615437910336417	-0.25405783772299384	mixed	DISTAL
ST18	ZNF16	C2H2 ZF	40	1.3344524258452541	0.533129197755165	0.2271875831723679	mixed	DISTAL
ST18	ZNF174	C2H2 ZF	43	1.1634164947818517	0.3730781455984778	0.35943327862114377	mixed	DISTAL
ST18	ZNF200	C2H2 ZF	43	0.8285845476764999	-0.3718397833274278	-0.31899762047046665	mixed	DISTAL
ST18	ZNF207	C2H2 ZF	40	0.9614591944523609	-0.2044306005480098	-0.09154470528540115	mixed	DISTAL
ST18	ZNF217	C2H2 ZF	49	1.1329883688836535	0.17244558322415388	0.22446405290413055	mixed	DISTAL
ST18	ZNF22	C2H2 ZF	45	1.0539893335972645	0.12005924726274073	0.04349260224667419	mixed	DISTAL
ST18	ZNF232	C2H2 ZF	41	1.002827228124524	0.00962769769171197	0.06396995529844167	mixed	DISTAL
ST18	ZNF239	C2H2 ZF	40	1.0394423833604336	0.20443060054800982	0.18622805755073227	mixed	DISTAL
ST18	ZNF24	C2H2 ZF	39	0.9642877198618662	-0.1393741877331078	-0.10273193757532353	mixed	DISTAL
ST18	ZNF260	C2H2 ZF	50	0.8135230175360482	-0.2944946928893168	-0.3792592080560849	mixed	DISTAL
ST18	ZNF275	C2H2 ZF	74	1.4425204950038137	0.6345077644349346	0.6646431407149522	mixed	DISTAL
ST18	ZNF276	C2H2 ZF	61	0.5790075068622327	-0.6459231821411088	-0.6087771874691085	mixed	DISTAL
ST18	ZNF280B	C2H2 ZF	45	1.0783733675502383	0.12409321275694377	0.004911741457083495	mixed	DISTAL
ST18	ZNF280C	C2H2 ZF	39	0.8537459107424786	-0.4461662911070712	-0.14562004323801964	dispersed_ohnolog	DISTAL
ST18	ZNF280D	C2H2 ZF	42	1.2322913994595142	0.3602547768469602	0.07986400066188058	dispersed_ohnolog	DISTAL
ST18	ZNF281	C2H2 ZF	44	0.7262565491313631	-0.41120787912286255	-0.47222448225877195	mixed	DISTAL
ST18	ZNF292	C2H2 ZF	42	1.1613808600810773	0.3221348795222612	0.550341539020662	mixed	DISTAL
ST18	ZNF296	C2H2 ZF	44	0.8749289111356064	-0.2631882677109949	-0.17760735563568536	dispersed_ohnolog	DISTAL
ST18	ZNF318	C2H2 ZF	131	0.7157065715958378	-0.2896042195501207	-0.28689907231685824	mixed	DISTAL
ST18	ZNF319	C2H2 ZF	42	1.1544672713723168	0.33067055825745373	0.3376520015433561	mixed	DISTAL
ST18	ZNF32	C2H2 ZF	44	0.815463700391314	-0.3963769082349692	-0.3547895541021785	mixed	DISTAL
ST18	ZNF322	C2H2 ZF	42	1.0382889737381127	0.10971803186195031	0.20809053788894386	mixed	DISTAL
ST18	ZNF326	C2H2 ZF	40	1.0592978340658568	0.20443060054800982	0.3317181903813236	mixed	DISTAL
ST18	ZNF329	C2H2 ZF	45	0.8815413783211622	-0.27480275393751985	-0.24955235375464754	mixed	DISTAL
ST18	ZNF335	C2H2 ZF	69	1.109944074562186	0.138710877299101	0.0136059299141709	mixed	DISTAL
ST18	ZNF345	C2H2 ZF	59	0.7567535335155894	-0.29879912775718087	-0.2381923507602976	mixed	DISTAL
ST18	ZNF346	C2H2 ZF	40	1.042851502174948	0.2044306005480098	0.4863307375328767	mixed	DISTAL
ST18	ZNF35	C2H2 ZF	40	0.9521523358515334	-0.20443060054800982	-0.16809573725074758	mixed	DISTAL
ST18	ZNF362	C2H2 ZF	60	1.0395463772317224	0.0503112987995578	-0.12163008400977143	dispersed_ohnolog	DISTAL
ST18	ZNF365	C2H2 ZF	48	0.7486120790594627	-0.2520657871669643	0.1502724670859651	mixed	DISTAL
ST18	ZNF366	C2H2 ZF	53	0.612406624776466	-0.4378890832767903	-0.441477976113716	mixed	DISTAL
ST18	ZNF367	C2H2 ZF	63	1.3002652375676638	0.3009299599459971	0.1719358394692342	mixed	DISTAL
ST18	ZNF384	C2H2 ZF	46	1.1968051604655836	0.4576394146464431	0.4506908797874231	dispersed_ohnolog	DISTAL
ST18	ZNF385A	C2H2 ZF	66	1.0233579143777447	0.02395242903054114	0.28499169892507753	mixed	DISTAL
ST18	ZNF385C	C2H2 ZF	50	0.8290812198057832	-0.2247834610668162	-0.1595847032520232	mixed	DISTAL
ST18	ZNF385D	C2H2 ZF	48	0.7677902270964819	-0.28767057846251626	-0.19642326631543294	dispersed_ohnolog	DISTAL
ST18	ZNF391	C2H2 ZF	39	1.098560844756471	0.13937418773310778	0.10273193757532353	mixed	DISTAL
ST18	ZNF395	C2H2 ZF	69	1.512120671965084	0.5121534149409378	0.5458485191936553	dispersed_ohnolog	DISTAL
ST18	ZNF397	C2H2 ZF	43	0.9234157339113725	-0.18710551650428173	-0.23262082942127013	mixed	DISTAL
ST18	ZNF414	C2H2 ZF	43	1.0352644635152408	0.06521653509424258	0.0635867137271022	mixed	DISTAL
ST18	ZNF428	C2H2 ZF	56	0.6891454970855614	-0.4211976750148278	-0.37366482574521115	mixed	DISTAL
ST18	ZNF438	C2H2 ZF	50	0.8160086929247147	-0.18401488890877765	-0.013003492094160884	mixed	DISTAL
ST18	ZNF444	C2H2 ZF	41	1.1068171750123024	0.27997649876543496	0.5476776634393176	mixed	DISTAL
ST18	ZNF449	C2H2 ZF	40	1.0734355359215364	0.15253635085376643	0.16159924006124377	mixed	DISTAL
ST18	ZNF462	C2H2 ZF	54	1.1122607174830903	0.12562385238629323	0.29088512602496003	dispersed_ohnolog	DISTAL
ST18	ZNF467	C2H2 ZF	50	1.512418641846115	0.5432127162465096	0.5590544700084574	mixed	DISTAL
ST18	ZNF469	C2H2 ZF	40	1.0565345667212225	0.20443060054800982	0.2158472462875179	mixed	DISTAL
ST18	ZNF48	C2H2 ZF	47	1.0522167192290042	0.09733706853681977	0.00465260748262804	mixed	DISTAL
ST18	ZNF493	C2H2 ZF	44	0.7930651829781389	-0.405806079386549	-0.10973982281818138	mixed	DISTAL
ST18	ZNF503	C2H2 ZF	39	0.9967598548515605	-0.01417108681126631	-0.15448074924581112	dispersed_ohnolog	DISTAL
ST18	ZNF507	C2H2 ZF	40	0.959733310854423	-0.20443060054800985	-0.1553597042184024	mixed	DISTAL
ST18	ZNF511	C2H2 ZF	41	1.0816341476528932	0.27994345197517084	0.14857070201482236	mixed	DISTAL
ST18	ZNF512B	C2H2 ZF	57	1.3632290501658488	0.5071567029154332	0.54066062675337	mixed	DISTAL
ST18	ZNF513	C2H2 ZF	59	0.922859161695462	-0.08824425006378087	0.0014420304915930865	dispersed_ohnolog	DISTAL
ST18	ZNF516	C2H2 ZF	86	0.9840631913676353	-0.016263319419430156	0.18163936158312505	mixed	DISTAL
ST18	ZNF518A	C2H2 ZF	40	0.9606809147804399	-0.20443060054800982	-0.057100788234657425	mixed	DISTAL
ST18	ZNF518B	C2H2 ZF	41	0.9239479114915075	-0.27987071851697554	-0.2577840494387153	mixed	DISTAL
ST18	ZNF521	C2H2 ZF	66	0.6395850106519286	-0.36042779682276144	-0.32902497696415767	dispersed_ohnolog	DISTAL
ST18	ZNF526	C2H2 ZF	43	1.17152952471126	0.36659828743293366	0.3639375253535346	mixed	DISTAL
ST18	ZNF532	C2H2 ZF	50	0.6972892257081127	-0.39628763720021076	-0.4701461058639703	dispersed_ohnolog	DISTAL
ST18	ZNF574	C2H2 ZF	49	0.6345452765702181	-0.4908592348770285	-0.3842658929885016	mixed	DISTAL
ST18	ZNF594	C2H2 ZF	46	0.786568026775963	-0.36454604127661844	-0.3154284474330772	mixed	DISTAL
ST18	ZNF598	C2H2 ZF	63	0.9509908607822782	-0.06221596848145167	0.05034602064389503	mixed	DISTAL
ST18	ZNF600	C2H2 ZF	60	0.423475978026871	-0.6652228325255274	-0.541081689437461	mixed	DISTAL
ST18	ZNF608	C2H2 ZF	53	0.6736943447183773	-0.3686156863550118	-0.3704187630253756	dispersed_ohnolog	DISTAL
ST18	ZNF609	C2H2 ZF	54	1.0352762808798799	0.04791614094787065	0.13991425228527093	dispersed_ohnolog	DISTAL
ST18	ZNF618	C2H2 ZF	127	0.707554112861524	-0.3117664444055288	-0.3024806451124269	mixed	DISTAL
ST18	ZNF619	C2H2 ZF	41	1.0961455705379535	0.27904933445020014	0.29056735438024356	mixed	DISTAL
ST18	ZNF623	C2H2 ZF	43	1.0466843492545626	0.09700335519514788	-0.2553268070158007	dispersed_ohnolog	DISTAL
ST18	ZNF629	C2H2 ZF	41	1.1064688906804674	0.27170688987014996	0.2559890315283934	dispersed_ohnolog	DISTAL
ST18	ZNF639	C2H2 ZF	42	0.8735060323877961	-0.3312664815918031	-0.310199710353498	mixed	DISTAL
ST18	ZNF646	C2H2 ZF	177	1.0358815335416522	0.03616366014581053	0.1983672280055318	mixed	DISTAL
ST18	ZNF652	C2H2 ZF	52	1.2515873502364105	0.2917905833683583	0.3405867836408723	mixed	DISTAL
ST18	ZNF654	C2H2 ZF	42	1.127121709081443	0.33171841536986274	0.5008906658685139	mixed	DISTAL
ST18	ZNF660	C2H2 ZF	40	1.0404945616305432	0.20443060054800985	0.21524457281321488	mixed	DISTAL
ST18	ZNF672	C2H2 ZF	73	1.266143947177623	0.33193705172276566	0.3107633057190842	mixed	DISTAL
ST18	ZNF678	C2H2 ZF	40	0.9276960587944487	-0.2044306005480098	-0.09154470528540112	mixed	DISTAL
ST18	ZNF683	C2H2 ZF	51	0.8728664895571497	-0.15420728503274705	-0.09842362658190809	dispersed_ohnolog	DISTAL
ST18	ZNF687	C2H2 ZF	76	1.2765327973609264	0.343354064935336	0.4287394433794918	dispersed_ohnolog	DISTAL
ST18	ZNF691	C2H2 ZF	41	0.9972479139465572	-0.009866066111192524	0.030542785479204547	mixed	DISTAL
ST18	ZNF692	C2H2 ZF	47	1.1967133758901476	0.35985310235945217	0.32012360287699304	mixed	DISTAL
ST18	ZNF696	C2H2 ZF	40	0.9346072333434343	-0.20443060054800982	-0.14911427537737257	mixed	DISTAL
ST18	ZNF697	C2H2 ZF	47	1.3221504482674669	0.3317990222064908	0.34495805522257417	mixed	DISTAL
ST18	ZNF70	C2H2 ZF	42	1.0240420754573663	0.05554275968198051	0.007944553005565557	dispersed_ohnolog	DISTAL
ST18	ZNF704	C2H2 ZF	89	0.9886269831603617	-0.012823498197448994	-0.01052145326467933	dispersed_ohnolog	DISTAL
ST18	ZNF706	C2H2 ZF	51	0.7157709282521424	-0.5360731420236978	-0.54262848855393	mixed	DISTAL
ST18	ZNF71	C2H2 ZF	40	1.0497407030407129	0.2044306005480098	0.17426499500228446	dispersed_ohnolog	DISTAL
ST18	ZNF710	C2H2 ZF	58	1.385238716371867	0.4408697761641269	0.43971726450183407	mixed	DISTAL
ST18	ZNF711	C2H2 ZF	39	1.0488112137658638	0.1393741877331078	0.10273193757532353	mixed	DISTAL
ST18	ZNF740	C2H2 ZF	63	0.8752871047335753	-0.15723021643870172	-0.10508237877564226	mixed	DISTAL
ST18	ZNF76	C2H2 ZF	44	0.9051339192626866	-0.23418742536878254	-0.15238669186849407	dispersed_ohnolog	DISTAL
ST18	ZNF768	C2H2 ZF	39	1.032548830703047	0.07336824956617133	0.1400469192317779	mixed	DISTAL
ST18	ZNF770	C2H2 ZF	46	1.0830534026553995	0.17502514264031463	0.1306467639126108	mixed	DISTAL
ST18	ZNF775	C2H2 ZF	52	0.6765237423041798	-0.5397487528036642	-0.5589518830036782	mixed	DISTAL
ST18	ZNF787	C2H2 ZF	62	0.9437943904356937	-0.08015250566606946	-0.13647750897540653	mixed	DISTAL
ST18	ZNF800	C2H2 ZF	40	0.9594673920408443	-0.20443060054800982	-0.24590890752346428	mixed	DISTAL
ST18	ZNF804A	C2H2 ZF	94	0.9791307735688435	-0.022934677665503816	0.048874570179491525	mixed	DISTAL
ST18	ZNF804B	C2H2 ZF	41	1.0527766405589516	0.05314220821042889	0.17174521907093585	mixed	DISTAL
ST18	ZNF821	C2H2 ZF	64	0.6683870431953389	-0.40881593100433467	-0.3480899704766632	mixed	DISTAL
ST18	ZNF827	C2H2 ZF	59	0.9334950582895297	-0.06664080519786193	0.10595571944927086	mixed	DISTAL
ST18	ZNF83	C2H2 ZF	50	0.6953806927172531	-0.5181682972502959	-0.3872537136348638	mixed	DISTAL
ST18	ZNF830	C2H2 ZF	58	1.4177096751946676	0.5919312797291034	0.5458568547778477	mixed	DISTAL
ST18	ZNF831	C2H2 ZF	106	0.7256523782155091	-0.29114961063958184	-0.2024047148334349	dispersed_ohnolog	DISTAL
ST18	ZNF841	C2H2 ZF	45	0.9767986260923962	-0.03998615954912677	0.09050102173773464	mixed	DISTAL
ST18	ZNF865	C2H2 ZF	44	1.1998352476884828	0.39201832132137365	0.3430678447209706	mixed	DISTAL
ST18	ZSCAN12	C2H2 ZF	41	0.8520009359111287	-0.32491596473572487	-0.042470160613267784	mixed	DISTAL
ST18	ZSCAN18	C2H2 ZF	73	0.5813034729003007	-0.5029136616062978	-0.4401117248040785	mixed	DISTAL
ST18	ZSCAN2	C2H2 ZF	47	0.6657480527198424	-0.44272494349722147	-0.4940320897277954	dispersed_ohnolog	DISTAL
ST18	ZSCAN20	C2H2 ZF	47	1.0485598077685525	0.07309494645678076	0.09000242259763154	mixed	DISTAL
ST18	ZSCAN21	C2H2 ZF	42	1.131824909908741	0.31497329211949177	0.33246287505168964	mixed	DISTAL
ST18	ZSCAN22	C2H2 ZF	40	1.0601079454033768	0.20443060054800985	0.2620845649194602	mixed	DISTAL
ST18	ZSCAN26	C2H2 ZF	43	0.9253967898798876	-0.17501674994490832	-0.15120653052494462	mixed	DISTAL
ST18	ZSCAN30	C2H2 ZF	45	1.233877781265524	0.3821434776029696	0.556643603639931	mixed	DISTAL
ST18	ZSCAN32	C2H2 ZF	44	0.8240289819606247	-0.4034834239422851	-0.33707102662450905	mixed	DISTAL
ST18	ZSCAN5A	C2H2 ZF	47	1.1858242038815652	0.21459506716852533	-0.1738506277996355	mixed	DISTAL
ST18	ZSCAN9	C2H2 ZF	41	0.9877296117915417	-0.03904770625865818	0.015623204188122911	mixed	DISTAL
ST18	ZXDA	C2H2 ZF	41	1.0930311536518853	0.2799008971610784	0.27364066114603297	dispersed_ohnolog	DISTAL
ST18	ZXDB	C2H2 ZF	45	1.2016637092358706	0.43048097132158264	0.4808532526316485	dispersed_ohnolog	DISTAL
ST18	ZXDC	C2H2 ZF	40	1.021743467571509	0.058769029138156764	0.1548137944433315	dispersed_ohnolog	DISTAL
TRAFD1	TSHZ1	C2H2 ZF	219	0.8677592219509774	-0.16057572550372695	-0.22645608594243175	mixed	DISTAL
TRAFD1	TSHZ2	C2H2 ZF	274	1.0575462073569808	0.058502740198359285	-0.07108563509983916	mixed	DISTAL
TRAFD1	TSHZ3	C2H2 ZF	228	0.9569084081714531	-0.05140495184560214	-0.07419296672306235	mixed	DISTAL
TRAFD1	VEZF1	C2H2 ZF	213	1.0309599538157266	0.1103887599989417	0.04278012170395887	dispersed_SSD	DISTAL
TRAFD1	WIZ	C2H2 ZF	261	0.9545594440747802	-0.06852342915118927	-0.12008603201147262	mixed	DISTAL
TRAFD1	WT1	C2H2 ZF	212	0.9775503054479496	-0.06339492700645132	-0.09109467989495262	dispersed_SSD	DISTAL
TRAFD1	ZBTB1	C2H2 ZF	211	0.9994710785771712	-0.005664867977390915	-0.060674486042281144	mixed	DISTAL
TRAFD1	ZBTB10	C2H2 ZF	222	1.0182583820216868	0.026975774851772136	-0.2532024225489766	mixed	DISTAL
TRAFD1	ZBTB11	C2H2 ZF	211	0.9658241314514279	-0.12796031869137756	-0.03654885658457385	dispersed_SSD	DISTAL
TRAFD1	ZBTB14	C2H2 ZF	215	0.9877861233204057	-0.03228107666783699	0.041305037610370854	dispersed_SSD	DISTAL
TRAFD1	ZBTB16	C2H2 ZF	233	0.9099098762374149	-0.09499957131165966	-0.14465918224958127	dispersed_SSD	DISTAL
TRAFD1	ZBTB17	C2H2 ZF	225	0.9428920947809348	-0.09502500054006723	-0.34909477014454887	dispersed_SSD	DISTAL
TRAFD1	ZBTB18	C2H2 ZF	227	0.9298300092176025	-0.0920529334382206	-0.07334799725288754	dispersed_SSD	DISTAL
TRAFD1	ZBTB20	C2H2 ZF	230	1.0246534971016834	0.02973203180310855	-0.13844148761980804	dispersed_SSD	DISTAL
TRAFD1	ZBTB21	C2H2 ZF	214	0.9893290233316421	-0.031027749075971913	0.04173990635463291	dispersed_SSD	DISTAL
TRAFD1	ZBTB22	C2H2 ZF	225	1.0129281913857888	0.02523954889720932	-0.010281890731056844	dispersed_SSD	DISTAL
TRAFD1	ZBTB25	C2H2 ZF	214	0.9603847616101238	-0.10387663833602982	-0.17028645066591883	mixed	DISTAL
TRAFD1	ZBTB26	C2H2 ZF	215	0.9760543419339593	-0.12510380117930675	-0.10185270711347698	mixed	DISTAL
TRAFD1	ZBTB3	C2H2 ZF	215	0.9988095500871822	-0.004047950460381056	-0.005446849323746931	dispersed_SSD	DISTAL
TRAFD1	ZBTB32	C2H2 ZF	247	0.9661945547599912	-0.037760675807962364	-0.06354454203236612	dispersed_SSD	DISTAL
TRAFD1	ZBTB33	C2H2 ZF	212	1.0687088126266262	0.24657813372683682	0.4552281490675179	dispersed_SSD	DISTAL
TRAFD1	ZBTB34	C2H2 ZF	214	0.9763673349078842	-0.09715891745010949	-0.14121606025826586	mixed	DISTAL
TRAFD1	ZBTB37	C2H2 ZF	212	0.9990030302552654	-0.004225487731421506	-0.06366409435494609	dispersed_SSD	DISTAL
TRAFD1	ZBTB38	C2H2 ZF	218	0.916456162546899	-0.18254687379114493	-0.3580805478923622	dispersed_SSD	DISTAL
TRAFD1	ZBTB39	C2H2 ZF	226	0.9118288687747914	-0.20188774950474395	-0.18082757404278504	dispersed_SSD	DISTAL
TRAFD1	ZBTB4	C2H2 ZF	220	1.037043577174399	0.056195969787858686	-0.039669132448614294	dispersed_SSD	DISTAL
TRAFD1	ZBTB43	C2H2 ZF	212	1.0970642763341139	0.17576116887118257	0.03859393724921792	mixed	DISTAL
TRAFD1	ZBTB44	C2H2 ZF	216	1.0035389461349316	0.0065564776923833865	-0.09380497965959247	mixed	DISTAL
TRAFD1	ZBTB45	C2H2 ZF	226	0.914707547805438	-0.16272376570264088	-0.1388912635265412	dispersed_SSD	DISTAL
TRAFD1	ZBTB46	C2H2 ZF	226	0.9317830676081786	-0.08218777284891503	-0.16789942934849286	mixed	DISTAL
TRAFD1	ZBTB48	C2H2 ZF	212	0.9508350691803558	-0.10485961837703162	-0.03911257601432919	dispersed_SSD	DISTAL
TRAFD1	ZBTB49	C2H2 ZF	212	0.9534029470174682	-0.10358668980476207	-0.17236278939392755	mixed	DISTAL
TRAFD1	ZBTB5	C2H2 ZF	213	1.0001038255783559	0.0007361237690616811	0.006470999171724868	mixed	DISTAL
TRAFD1	ZBTB6	C2H2 ZF	212	1.0002986590353897	0.0019203990247930781	0.018553249883728775	mixed	DISTAL
TRAFD1	ZBTB7B	C2H2 ZF	243	1.0668535989870482	0.09443124278796257	0.1049986368057164	dispersed_SSD	DISTAL
TRAFD1	ZBTB8A	C2H2 ZF	213	0.9666539748452262	-0.047060079071745135	-0.0654728599159421	mixed	DISTAL
TRAFD1	ZFAT	C2H2 ZF	214	0.9891331189519719	-0.030291045388925197	0.045796893593592736	dispersed_SSD	DISTAL
TRAFD1	ZFP3	C2H2 ZF	215	0.9760232088032316	-0.12512010510091176	-0.11855322865520339	mixed	DISTAL
TRAFD1	ZFP41	C2H2 ZF	227	0.9479003457659146	-0.09736833608282554	-0.08231391809214098	mixed	DISTAL
TRAFD1	ZFP64	C2H2 ZF	211	0.920655935459741	-0.192758183061885	-0.06809754671732836	mixed	DISTAL
