gene	dup_class4	provenance	arrangement	TF_subfamily	cluster_id	breadth_CD14_Mono	breadth_CD16_Mono	breadth_Mono	breadth_cDC	breadth_pDC	breadth_Granulocyte	breadth_B_cell	breadth_Naive_B_cell	breadth_Intermediate_B_cell	breadth_Plasmablast	breadth_CD4_T_cell	breadth_CD4_Naive_T_cell	breadth_CD4_Memory_T_cell	breadth_Treg	breadth_CD8_T_cell	breadth_CD8_Naive_T_cell	breadth_CD8_Memory_T_cell	breadth_MAIT	breadth_NKT	breadth_NK	breadth_NK_CD56hi	breadth_NK_CD56low	breadth_ILC	breadth_HSPC	total_events	n_response_celltypes	is_responder
PITX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PITX3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PKNOX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PKNOX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PRRX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PRRX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	7	4	True
RAX	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
RAX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SEBOX	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SHOX	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SHOX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SIX5	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TLX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TLX3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
VAX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
VAX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
VSX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
VSX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZFHX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU2F1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; POU		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
POU2F2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; POU		6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	21	6	True
POU2F3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU3F1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU3F2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU3F3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU4F1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU4F2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU4F3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PAX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; Paired box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PAX3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; Paired box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PAX7	dispersed_ohnolog	ohnolog	dispersed	Homeodomain; Paired box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
IRF4	dispersed_ohnolog	ohnolog	dispersed	IRF		5	1	4	1	1	0	0	0	0	0	6	7	4	3	7	9	5	6	4	4	4	6	0	2	79	18	True
IRF7	dispersed_ohnolog	ohnolog	dispersed	IRF		5	4	5	5	0	1	4	4	2	0	5	5	5	4	6	5	6	4	5	4	3	5	0	4	91	21	True
IRF8	dispersed_ohnolog	ohnolog	dispersed	IRF		1	0	1	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	1	3	20	8	True
MEF2A	dispersed_ohnolog	ohnolog	dispersed	MADS box		1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	True
MEF2C	dispersed_ohnolog	ohnolog	dispersed	MADS box		4	5	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	20	6	True
MEF2D	dispersed_ohnolog	ohnolog	dispersed	MADS box		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
BAZ2B	dispersed_ohnolog	ohnolog	dispersed	MBD		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	6	5	True
MBD2	dispersed_ohnolog	ohnolog	dispersed	MBD		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
MBD3	dispersed_ohnolog	ohnolog	dispersed	MBD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MBD4	dispersed_ohnolog	ohnolog	dispersed	MBD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BAZ2A	dispersed_ohnolog	ohnolog	dispersed	MBD; AT hook		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MECP2	dispersed_ohnolog	ohnolog	dispersed	MBD; AT hook		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
DMTF1	dispersed_ohnolog	ohnolog	dispersed	Myb/SANT		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
MYB	dispersed_ohnolog	ohnolog	dispersed	Myb/SANT		0	0	0	1	0	0	0	0	0	0	1	1	0	3	2	2	0	1	0	0	1	0	0	0	12	8	True
MYBL1	dispersed_ohnolog	ohnolog	dispersed	Myb/SANT		4	0	3	1	11	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	22	5	True
MYBL2	dispersed_ohnolog	ohnolog	dispersed	Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	6	3	True
MYSM1	dispersed_ohnolog	ohnolog	dispersed	Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TTF1	dispersed_ohnolog	ohnolog	dispersed	Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MYRF	dispersed_ohnolog	ohnolog	dispersed	Ndt80/PhoG		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MYRFL	dispersed_ohnolog	ohnolog	dispersed	Ndt80/PhoG		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ESR1	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		7	2	6	0	1	0	0	0	0	0	1	1	2	0	1	2	0	0	0	0	0	0	0	0	23	9	True
ESRRA	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ESRRB	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ESRRG	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HNF4A	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HNF4G	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR1H3	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		10	8	9	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	5	True
NR1H4	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR1I2	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR2C1	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR2C2	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR2F1	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR2F2	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR4A1	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
NR4A2	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR4A3	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		11	12	11	1	3	1	4	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	53	11	True
NR5A2	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PGR	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PPARA	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	True
PPARD	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		4	4	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	14	5	True
PPARG	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		13	7	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	4	True
RARA	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	4	4	True
RARG	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
RORA	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		5	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	14	5	True
RORB	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3	3	True
RORC	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
RXRA	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	4	True
RXRB	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
RXRG	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
VDR	dispersed_ohnolog	ohnolog	dispersed	Nuclear receptor		1	1	1	4	0	0	2	1	2	0	0	0	1	1	0	0	0	1	0	1	6	0	0	3	25	13	True
PAX1	dispersed_ohnolog	ohnolog	dispersed	Paired box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PAX5	dispersed_ohnolog	ohnolog	dispersed	Paired box		6	5	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	5	True
PAX8	dispersed_ohnolog	ohnolog	dispersed	Paired box		6	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	True
PAX9	dispersed_ohnolog	ohnolog	dispersed	Paired box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LCOR	dispersed_ohnolog	ohnolog	dispersed	Pipsqueak		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LCORL	dispersed_ohnolog	ohnolog	dispersed	Pipsqueak		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PROX1	dispersed_ohnolog	ohnolog	dispersed	Prospero		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
PROX2	dispersed_ohnolog	ohnolog	dispersed	Prospero		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
RFX1	dispersed_ohnolog	ohnolog	dispersed	RFX		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
RFX2	dispersed_ohnolog	ohnolog	dispersed	RFX		2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	True
RFX3	dispersed_ohnolog	ohnolog	dispersed	RFX		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
RFX5	dispersed_ohnolog	ohnolog	dispersed	RFX		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
RFX7	dispersed_ohnolog	ohnolog	dispersed	RFX		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
NFAT5	dispersed_ohnolog	ohnolog	dispersed	Rel		3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	True
NFATC1	dispersed_ohnolog	ohnolog	dispersed	Rel		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFATC2	dispersed_ohnolog	ohnolog	dispersed	Rel		7	2	7	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	19	6	True
NFATC3	dispersed_ohnolog	ohnolog	dispersed	Rel		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFATC4	dispersed_ohnolog	ohnolog	dispersed	Rel		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFKB1	dispersed_ohnolog	ohnolog	dispersed	Rel		2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	5	14	6	True
NFKB2	dispersed_ohnolog	ohnolog	dispersed	Rel		0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	2	0	1	9	8	True
REL	dispersed_ohnolog	ohnolog	dispersed	Rel		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	True
RELA	dispersed_ohnolog	ohnolog	dispersed	Rel		1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	True
RELB	dispersed_ohnolog	ohnolog	dispersed	Rel		0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	2	1	0	3	0	0	11	7	True
RUNX1	dispersed_ohnolog	ohnolog	dispersed	Runt		2	0	0	1	0	0	1	1	2	0	1	1	1	0	1	2	0	0	0	0	1	0	0	0	14	11	True
RUNX2	dispersed_ohnolog	ohnolog	dispersed	Runt		6	8	6	7	0	0	1	0	2	0	0	1	0	0	1	2	0	0	0	0	1	1	0	0	36	11	True
RUNX3	dispersed_ohnolog	ohnolog	dispersed	Runt		3	3	3	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	15	8	True
AIRE	dispersed_ohnolog	ohnolog	dispersed	SAND		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GMEB1	dispersed_ohnolog	ohnolog	dispersed	SAND		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GMEB2	dispersed_ohnolog	ohnolog	dispersed	SAND		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SKOR2	dispersed_ohnolog	ohnolog	dispersed	SAND		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFIA	dispersed_ohnolog	ohnolog	dispersed	SMAD		13	7	12	5	1	0	0	0	0	0	3	6	3	0	3	4	3	3	4	4	0	4	0	1	76	16	True
NFIB	dispersed_ohnolog	ohnolog	dispersed	SMAD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFIC	dispersed_ohnolog	ohnolog	dispersed	SMAD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFIX	dispersed_ohnolog	ohnolog	dispersed	SMAD		1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	7	5	True
SMAD1	dispersed_ohnolog	ohnolog	dispersed	SMAD		2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	True
SMAD3	dispersed_ohnolog	ohnolog	dispersed	SMAD		1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	10	6	True
SMAD5	dispersed_ohnolog	ohnolog	dispersed	SMAD		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
SMAD9	dispersed_ohnolog	ohnolog	dispersed	SMAD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
STAT2	dispersed_ohnolog	ohnolog	dispersed	STAT		4	1	4	5	0	0	1	0	1	0	8	8	7	7	6	7	6	5	7	5	5	7	0	5	99	19	True
STAT6	dispersed_ohnolog	ohnolog	dispersed	STAT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EOMES	dispersed_ohnolog	ohnolog	dispersed	T-box		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	True
MGA	dispersed_ohnolog	ohnolog	dispersed	T-box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBR1	dispersed_ohnolog	ohnolog	dispersed	T-box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBX19	dispersed_ohnolog	ohnolog	dispersed	T-box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBX21	dispersed_ohnolog	ohnolog	dispersed	T-box		0	0	0	6	1	0	6	3	8	0	2	0	4	6	0	0	0	1	0	0	0	0	0	0	37	9	True
TBP	dispersed_ohnolog	ohnolog	dispersed	TBP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBPL2	dispersed_ohnolog	ohnolog	dispersed	TBP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TEAD1	dispersed_ohnolog	ohnolog	dispersed	TEA		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
TEAD3	dispersed_ohnolog	ohnolog	dispersed	TEA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TEAD4	dispersed_ohnolog	ohnolog	dispersed	TEA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
AHR	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	1	0	0	0	1	0	0	0	0	2	3	1	0	3	3	3	2	0	2	0	0	0	1	22	11	True
AHRR	dispersed_ohnolog	ohnolog	dispersed	bHLH		3	7	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	4	True
ARNT	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ARNT2	dispersed_ohnolog	ohnolog	dispersed	bHLH		17	14	17	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	5	True
ARNTL	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ARNTL2	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ASCL3	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ASCL4	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BHLHE22	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	True
BHLHE23	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CLOCK	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EPAS1	dispersed_ohnolog	ohnolog	dispersed	bHLH		4	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1	0	0	20	8	True
HAND1	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HAND2	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HES1	dispersed_ohnolog	ohnolog	dispersed	bHLH		1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	True
HES4	dispersed_ohnolog	ohnolog	dispersed	bHLH		6	8	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	True
HEY1	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HEY2	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HEYL	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HIF1A	dispersed_ohnolog	ohnolog	dispersed	bHLH		2	2	2	1	0	0	0	0	0	0	0	0	0	1	1	0	1	3	1	1	2	1	1	1	20	14	True
HIF3A	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MITF	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	True
MLXIP	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MLXIPL	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
